cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all
2024-02-06,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,36977,2363,10300,13087,4708,10135,15382,2931,1807,31681,35362,5296,1615,-7937,-0.21464694269410714,8379,0.22660031911728912,-5247,-0.14189901830867838,1124,0.0303972739811234,3681,0.09954836790437299
2024-02-13,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,44607,2080,13250,13989,4708,14379,18273,4657,2673,38842,42641,5765,1966,-11170,-0.25040912861210124,9281,0.2080615150088551,-3894,-0.08729571591902616,1984,0.04447732418678683,3799,0.08516600533548546
2024-02-20,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,46116,2098,13094,14499,4742,14469,19315,5037,2739,40296,44083,5820,2033,-10996,-0.2384421892618614,9757,0.21157515829646978,-4846,-0.10508283459103131,2298,0.049830861306271144,3787,0.0821190042501518
2024-02-27,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,42762,2867,13514,14959,340,11902,22022,4834,2795,36810,40919,5952,1843,-10647,-0.24898274168654413,14619,0.3418689490669286,-10120,-0.2366587156821477,2039,0.047682521865207425,4109,0.09608998643655582
2024-03-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,65931,3972,28299,16754,394,29849,29326,6092,2865,59662,63879,6269,2052,-24327,-0.36897665741456975,16360,0.2481382050932035,523,0.00793253552956879,3227,0.048945109280914896,4217,0.0639608075108826
2024-03-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,78160,6015,33800,19679,504,35563,34418,6825,3752,71367,75759,6793,2401,-27785,-0.3554887410440123,19175,0.2453300921187308,1145,0.014649437052200615,3073,0.039316786079836234,4392,0.05619242579324463
2024-03-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,87839,6643,38201,18674,582,43601,37683,6755,3658,81201,85652,6638,2187,-31558,-0.3592709388768087,18092,0.20596773642687188,5918,0.0673732624460661,3097,0.03525768735982878,4451,0.05067225264404194
2024-03-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,95715,10734,43999,19810,622,46153,40611,7363,3535,88442,93149,7273,2566,-33265,-0.347542182521026,19188,0.20047014574518102,5542,0.05790106043984746,3828,0.039993731390064256,4707,0.049177244945933236
2024-04-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,45296,2652,11912,20106,572,7394,24539,5100,3160,38252,43183,7044,2113,-9260,-0.204433062522077,19534,0.4312522077004592,-17145,-0.3785102437301307,1940,0.04282938890851289,4931,0.1088617096432356
2024-04-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,45698,2122,10349,20325,577,7113,25498,5404,3526,38603,43589,7095,2109,-8227,-0.18002976060221454,19748,0.43214145039170204,-18385,-0.40231519978992514,1878,0.0410958904109589,4986,0.10910761958947875
2024-04-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,46547,3203,7917,19639,700,6491,26908,4788,3003,39713,44120,6834,2427,-4714,-0.10127398113734505,18939,0.40687906846842975,-20417,-0.43863192042451715,1785,0.03834833609040325,4407,0.0946784970030292
2024-04-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,49080,8209,7430,19664,566,5816,32180,4271,2203,42323,46742,6757,2338,779,0.015872045639771803,19098,0.389119804400978,-26364,-0.5371638141809291,2068,0.042135289323553385,4419,0.09003667481662592
2024-04-30,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,37113,1796,7216,17570,450,4508,20084,3428,2713,31308,34469,5805,2644,-5420,-0.1460404709939913,17120,0.46129388623932316,-15576,-0.41969121332147763,715,0.019265486487214722,3161,0.0851723115889311
2024-05-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,45633,2682,10425,18037,501,9828,24576,4671,3415,39447,43146,6186,2487,-7743,-0.16967983696009467,17536,0.38428330374947955,-14748,-0.32318716718164486,1256,0.027523941007604146,3699,0.08105975938465584
2024-05-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,49042,4497,6871,17612,564,10305,29801,5285,3844,43012,46393,6030,2649,-2374,-0.04840748745972839,17048,0.3476204069980833,-19496,-0.3975368051873904,1441,0.02938297785571551,3381,0.06894090779332002
2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234,8141,7443,19453,706,14865,40815,6153,4265,55185,59802,7049,2432,698,0.011215734164604557,18747,0.3012340521258476,-25950,-0.4169746440852267,1888,0.03033711476042035,4617,0.07418774303435421
2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861,5342,6587,21478,816,15144,41903,6007,3404,55717,60456,7144,2405,-1245,-0.01980560283800767,20662,0.32869346653728065,-26759,-0.4256852420419656,2603,0.04140882264042888,4739,0.07538855570226373
2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885,6787,4004,21525,649,7737,39477,6660,3027,47038,51486,6847,2399,2783,0.05164702607404658,20876,0.3874176486962977,-31740,-0.5890321981998701,3633,0.06742136030435186,4448,0.08254616312517399
2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768,6251,3886,21408,591,11280,42090,6452,2959,51097,55232,6671,2536,2365,0.040939620551170196,20817,0.36035521395928544,-30810,-0.5333402575820524,3493,0.06046600193878964,4135,0.07157942113280709
2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271,6335,4439,20902,654,13376,42648,6703,2908,53164,56497,6107,2774,1896,0.03198866224629245,20248,0.3416173170690557,-29272,-0.493867152570397,3795,0.0640279394644936,3333,0.05623323379055525
2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098,3502,6712,20201,503,10937,35268,6805,2784,48522,52344,6576,2754,-3210,-0.05825982794293804,19698,0.3575084395077861,-24331,-0.44159497622418237,4021,0.07297905550110712,3822,0.06936730915822716
2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637,2183,3720,19985,514,4004,28311,6035,2734,36096,39168,5541,2469,-1537,-0.036914282969474264,19471,0.4676369575137498,-24307,-0.5837836539616207,3301,0.07928044767874727,3072,0.07378053173859789
2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244,3889,3872,20239,590,7665,36425,8096,2737,43650,47385,6594,2859,17,0.00033834885757503386,19649,0.39107157073481413,-28760,-0.5724066555210573,5359,0.10665950163203566,3735,0.07433723429663243
2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285,2957,5447,22422,681,13334,40541,7310,3343,52644,56633,6641,2652,-2490,-0.04200050603019313,21741,0.3667200809648309,-27207,-0.45891878215400184,3967,0.0669140592055326,3989,0.0672851480138315
2024-07-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,65927,3104,8030,22904,636,20820,44902,6049,3372,59298,63361,6629,2566,-4926,-0.0747190073869583,22268,0.33776753075371246,-24082,-0.36528281280810593,2677,0.04060551822470308,4063,0.06162877121664872
2024-07-30,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,51543,3510,6038,22443,677,11057,35005,5396,4552,45598,49464,5945,2079,-2528,-0.04904642725491337,21766,0.4222881865626758,-23948,-0.464621772112605,844,0.016374677453776458,3866,0.0750053353510661
2024-08-06,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,63373,7644,11049,19116,692,21346,43500,7153,3059,57748,60789,5625,2584,-3405,-0.053729506256607704,18424,0.29072317864074604,-22154,-0.34958105186751454,4094,0.06460164423334859,3041,0.04798573525002761
2024-08-13,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59172,9897,9656,19215,720,13946,40000,6573,2379,53649,56773,5523,2399,241,0.00407287230446833,18495,0.3125633745690529,-26054,-0.44030960589467993,4194,0.0708781180287974,3124,0.05279524099236125
2024-08-20,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,76574,6931,14246,19512,698,29378,48528,7056,2718,70668,73981,5906,2593,-7315,-0.09552850837098754,18814,0.2456969728628516,-19150,-0.2500848852090788,4338,0.05665108261289733,3313,0.043265338104317395
2024-08-27,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,73834,7138,12842,20374,711,27169,50154,6957,1705,67527,71301,6307,2533,-5704,-0.07725438145028037,19663,0.2663136224503616,-22985,-0.31130644418560555,5252,0.07113254056396782,3774,0.051114662621556464
2024-09-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40578,1519,8907,18652,400,8128,25042,5943,2017,35954,38078,4624,2500,-7388,-0.18206910148356253,18252,0.44980038444477305,-16914,-0.4168268519887624,3926,0.096751934545813,2124,0.05234363448173887
2024-09-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,48170,1156,8022,19143,450,8911,26671,5555,2034,43174,45586,4996,2584,-6866,-0.1425368486609923,18693,0.3880631098193897,-17760,-0.3686942080132863,3521,0.07309528752335478,2412,0.05007265933153415
2024-09-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,56571,1107,4988,12385,543,10652,31902,12520,1933,51492,54194,5079,2377,-3881,-0.06860405508122536,11842,0.20932986866062117,-21250,-0.3756341588446377,10587,0.18714535716179667,2702,0.04776298810344523
2024-09-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,52370,1110,6014,11580,492,7094,30289,15747,1707,46890,49861,5480,2509,-4904,-0.09364139774680161,11088,0.21172426962001145,-23195,-0.44290624403284323,14040,0.2680924193240405,2971,0.056730952835592895
2024-10-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,44060,3453,5136,11977,359,6247,32426,14731,1512,38904,41929,5156,2131,-1683,-0.038197911938266,11618,0.2636858828869723,-26179,-0.59416704493872,13219,0.30002269632319567,3025,0.06865637766681798
2024-10-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,44829,3549,6326,12259,400,4919,31662,15815,1681,39165,42692,5664,2137,-2777,-0.06194650784090656,11859,0.2645385799370943,-26743,-0.5965558009324321,14134,0.31528697941064937,3527,0.07867674942559504
2024-10-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,54749,14356,10816,12776,618,8810,32878,6764,2033,48752,52391,5997,2358,3540,0.0646587152276754,12158,0.22206798297685804,-24068,-0.43960620285302016,4731,0.0864125372152916,3639,0.06646696743319512
2024-10-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,56672,17454,7165,12478,617,6888,38058,7296,2862,49686,54272,6986,2400,10289,0.1815535008469791,11861,0.20929206662902314,-31170,-0.5500070581592321,4434,0.07823969508752117,4586,0.08092179559570864
2024-10-29,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,67089,12658,9384,12987,671,23885,49584,7293,2037,59873,64726,7216,2363,3274,0.048800846636557406,12316,0.18357703945505224,-25699,-0.3830583255079074,5256,0.07834369270670304,4853,0.07233674670959472
2024-11-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59856,12712,8561,12847,640,17921,43356,6229,1828,52908,57584,6948,2272,4151,0.0693497727880246,12207,0.20393945469125901,-25435,-0.42493651430098905,4401,0.07352646351242983,4676,0.0781208233092756
2024-11-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,93662,14982,10633,14263,1098,41866,71197,9086,2863,85290,90884,8372,2778,4349,0.04643291836603959,13165,0.14055860434327688,-29331,-0.3131579509299396,6223,0.06644103264931349,5594,0.059725395571309604
2024-11-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,91889,16716,11870,13979,1069,34377,64422,10078,3596,83118,88925,8771,2964,4846,0.05273754203441108,12910,0.14049559794970018,-30045,-0.3269705840742635,6482,0.07054163175135217,5807,0.06319581233880008
2024-11-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,83549,17880,9101,13421,1053,22488,55204,9035,2617,75416,80567,8133,2982,8779,0.1050760631485715,12368,0.14803289087840668,-32716,-0.39157859459718247,6418,0.07681719709392093,5151,0.06165244347628338
2024-12-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62051,15737,6590,13522,1039,12531,45367,8523,2646,53884,59213,8167,2838,9147,0.14741100062851525,12483,0.20117322847335256,-32836,-0.5291776119643519,5877,0.09471241398204702,5329,0.08588096888043706
2024-12-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,99276,26521,5321,13286,979,36710,81348,9327,3656,90679,96139,8597,3137,21200,0.2135460735726661,12307,0.12396752488013216,-44638,-0.44963536000644666,5671,0.05712357468068818,5460,0.05499818687296023
2024-12-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,103549,25889,6376,13701,1067,32534,74312,9983,4684,95209,99541,8340,4008,19513,0.1884421867907947,12634,0.12200986972351253,-41778,-0.4034611633139866,5299,0.051173840404059916,4332,0.041835266395619464
2024-12-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,116604,27701,6197,13106,985,53223,94024,7468,4373,109365,113446,7239,3158,21504,0.1844190593804672,12121,0.10395012177969881,-40801,-0.3499108092346746,3095,0.026542828719426436,4081,0.034998799355082155
2024-12-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,52280,15787,5253,12704,922,7972,33836,4797,4255,46164,49170,6116,3110,10534,0.2014919663351186,11782,0.22536342769701606,-25864,-0.49472073450650345,542,0.0103672532517215,3006,0.057498087222647286
