Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all,cot_age_days
2023-04-14,2023-04-11,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15977.0,508.0,4146.0,7376.0,82.0,4637.0,8136.0,546.0,1452.0,14435.0,15184.0,1542.0,793.0,-3638.0,-0.2277023220880015,7294.0,0.4565312636915566,-3499.0,-0.2190023158290042,-906.0,-0.056706515616198286,749.0,0.04687988984164737,3.0
2023-04-15,2023-04-11,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15977.0,508.0,4146.0,7376.0,82.0,4637.0,8136.0,546.0,1452.0,14435.0,15184.0,1542.0,793.0,-3638.0,-0.2277023220880015,7294.0,0.4565312636915566,-3499.0,-0.2190023158290042,-906.0,-0.056706515616198286,749.0,0.04687988984164737,4.0
2023-04-16,2023-04-11,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15977.0,508.0,4146.0,7376.0,82.0,4637.0,8136.0,546.0,1452.0,14435.0,15184.0,1542.0,793.0,-3638.0,-0.2277023220880015,7294.0,0.4565312636915566,-3499.0,-0.2190023158290042,-906.0,-0.056706515616198286,749.0,0.04687988984164737,5.0
2023-04-17,2023-04-11,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15977.0,508.0,4146.0,7376.0,82.0,4637.0,8136.0,546.0,1452.0,14435.0,15184.0,1542.0,793.0,-3638.0,-0.2277023220880015,7294.0,0.4565312636915566,-3499.0,-0.2190023158290042,-906.0,-0.056706515616198286,749.0,0.04687988984164737,6.0
2023-04-18,2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385.0,493.0,3998.0,7041.0,249.0,4053.0,7737.0,557.0,825.0,14017.0,14682.0,1368.0,703.0,-3505.0,-0.22781930451738708,6792.0,0.4414689632759181,-3684.0,-0.23945401364965876,-268.0,-0.017419564510887227,665.0,0.04322391940201495,0.0
2023-04-19,2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385.0,493.0,3998.0,7041.0,249.0,4053.0,7737.0,557.0,825.0,14017.0,14682.0,1368.0,703.0,-3505.0,-0.22781930451738708,6792.0,0.4414689632759181,-3684.0,-0.23945401364965876,-268.0,-0.017419564510887227,665.0,0.04322391940201495,1.0
2023-04-20,2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385.0,493.0,3998.0,7041.0,249.0,4053.0,7737.0,557.0,825.0,14017.0,14682.0,1368.0,703.0,-3505.0,-0.22781930451738708,6792.0,0.4414689632759181,-3684.0,-0.23945401364965876,-268.0,-0.017419564510887227,665.0,0.04322391940201495,2.0
2023-04-21,2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385.0,493.0,3998.0,7041.0,249.0,4053.0,7737.0,557.0,825.0,14017.0,14682.0,1368.0,703.0,-3505.0,-0.22781930451738708,6792.0,0.4414689632759181,-3684.0,-0.23945401364965876,-268.0,-0.017419564510887227,665.0,0.04322391940201495,3.0
2023-04-22,2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385.0,493.0,3998.0,7041.0,249.0,4053.0,7737.0,557.0,825.0,14017.0,14682.0,1368.0,703.0,-3505.0,-0.22781930451738708,6792.0,0.4414689632759181,-3684.0,-0.23945401364965876,-268.0,-0.017419564510887227,665.0,0.04322391940201495,4.0
2023-04-23,2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385.0,493.0,3998.0,7041.0,249.0,4053.0,7737.0,557.0,825.0,14017.0,14682.0,1368.0,703.0,-3505.0,-0.22781930451738708,6792.0,0.4414689632759181,-3684.0,-0.23945401364965876,-268.0,-0.017419564510887227,665.0,0.04322391940201495,5.0
2023-04-24,2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385.0,493.0,3998.0,7041.0,249.0,4053.0,7737.0,557.0,825.0,14017.0,14682.0,1368.0,703.0,-3505.0,-0.22781930451738708,6792.0,0.4414689632759181,-3684.0,-0.23945401364965876,-268.0,-0.017419564510887227,665.0,0.04322391940201495,6.0
2023-04-25,2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064.0,458.0,3045.0,6406.0,256.0,2249.0,6625.0,811.0,587.0,12700.0,13289.0,1364.0,775.0,-2587.0,-0.1839448236632537,6150.0,0.4372866894197952,-4376.0,-0.3111490329920364,224.0,0.015927189988623434,589.0,0.041879977246871446,0.0
2023-04-26,2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064.0,458.0,3045.0,6406.0,256.0,2249.0,6625.0,811.0,587.0,12700.0,13289.0,1364.0,775.0,-2587.0,-0.1839448236632537,6150.0,0.4372866894197952,-4376.0,-0.3111490329920364,224.0,0.015927189988623434,589.0,0.041879977246871446,1.0
2023-04-27,2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064.0,458.0,3045.0,6406.0,256.0,2249.0,6625.0,811.0,587.0,12700.0,13289.0,1364.0,775.0,-2587.0,-0.1839448236632537,6150.0,0.4372866894197952,-4376.0,-0.3111490329920364,224.0,0.015927189988623434,589.0,0.041879977246871446,2.0
2023-04-28,2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064.0,458.0,3045.0,6406.0,256.0,2249.0,6625.0,811.0,587.0,12700.0,13289.0,1364.0,775.0,-2587.0,-0.1839448236632537,6150.0,0.4372866894197952,-4376.0,-0.3111490329920364,224.0,0.015927189988623434,589.0,0.041879977246871446,3.0
2023-04-29,2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064.0,458.0,3045.0,6406.0,256.0,2249.0,6625.0,811.0,587.0,12700.0,13289.0,1364.0,775.0,-2587.0,-0.1839448236632537,6150.0,0.4372866894197952,-4376.0,-0.3111490329920364,224.0,0.015927189988623434,589.0,0.041879977246871446,4.0
2023-04-30,2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064.0,458.0,3045.0,6406.0,256.0,2249.0,6625.0,811.0,587.0,12700.0,13289.0,1364.0,775.0,-2587.0,-0.1839448236632537,6150.0,0.4372866894197952,-4376.0,-0.3111490329920364,224.0,0.015927189988623434,589.0,0.041879977246871446,5.0
2023-05-01,2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064.0,458.0,3045.0,6406.0,256.0,2249.0,6625.0,811.0,587.0,12700.0,13289.0,1364.0,775.0,-2587.0,-0.1839448236632537,6150.0,0.4372866894197952,-4376.0,-0.3111490329920364,224.0,0.015927189988623434,589.0,0.041879977246871446,6.0
2023-05-02,2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521.0,554.0,2825.0,6582.0,363.0,2280.0,6596.0,540.0,823.0,11262.0,11913.0,1259.0,608.0,-2271.0,-0.18137528951361712,6219.0,0.4966855682453478,-4316.0,-0.3447009024838272,-283.0,-0.022602028591965497,651.0,0.051992652344061974,0.0
2023-05-03,2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521.0,554.0,2825.0,6582.0,363.0,2280.0,6596.0,540.0,823.0,11262.0,11913.0,1259.0,608.0,-2271.0,-0.18137528951361712,6219.0,0.4966855682453478,-4316.0,-0.3447009024838272,-283.0,-0.022602028591965497,651.0,0.051992652344061974,1.0
2023-05-04,2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521.0,554.0,2825.0,6582.0,363.0,2280.0,6596.0,540.0,823.0,11262.0,11913.0,1259.0,608.0,-2271.0,-0.18137528951361712,6219.0,0.4966855682453478,-4316.0,-0.3447009024838272,-283.0,-0.022602028591965497,651.0,0.051992652344061974,2.0
2023-05-05,2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521.0,554.0,2825.0,6582.0,363.0,2280.0,6596.0,540.0,823.0,11262.0,11913.0,1259.0,608.0,-2271.0,-0.18137528951361712,6219.0,0.4966855682453478,-4316.0,-0.3447009024838272,-283.0,-0.022602028591965497,651.0,0.051992652344061974,3.0
2023-05-06,2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521.0,554.0,2825.0,6582.0,363.0,2280.0,6596.0,540.0,823.0,11262.0,11913.0,1259.0,608.0,-2271.0,-0.18137528951361712,6219.0,0.4966855682453478,-4316.0,-0.3447009024838272,-283.0,-0.022602028591965497,651.0,0.051992652344061974,4.0
2023-05-07,2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521.0,554.0,2825.0,6582.0,363.0,2280.0,6596.0,540.0,823.0,11262.0,11913.0,1259.0,608.0,-2271.0,-0.18137528951361712,6219.0,0.4966855682453478,-4316.0,-0.3447009024838272,-283.0,-0.022602028591965497,651.0,0.051992652344061974,5.0
2023-05-08,2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521.0,554.0,2825.0,6582.0,363.0,2280.0,6596.0,540.0,823.0,11262.0,11913.0,1259.0,608.0,-2271.0,-0.18137528951361712,6219.0,0.4966855682453478,-4316.0,-0.3447009024838272,-283.0,-0.022602028591965497,651.0,0.051992652344061974,6.0
2023-05-09,2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102.0,556.0,2483.0,6511.0,229.0,2752.0,7634.0,399.0,580.0,11768.0,12476.0,1334.0,626.0,-1927.0,-0.14707678217066097,6282.0,0.47946878339184856,-4882.0,-0.3726148679590902,-181.0,-0.013814684780949474,708.0,0.05403755151885208,0.0
2023-05-10,2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102.0,556.0,2483.0,6511.0,229.0,2752.0,7634.0,399.0,580.0,11768.0,12476.0,1334.0,626.0,-1927.0,-0.14707678217066097,6282.0,0.47946878339184856,-4882.0,-0.3726148679590902,-181.0,-0.013814684780949474,708.0,0.05403755151885208,1.0
2023-05-11,2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102.0,556.0,2483.0,6511.0,229.0,2752.0,7634.0,399.0,580.0,11768.0,12476.0,1334.0,626.0,-1927.0,-0.14707678217066097,6282.0,0.47946878339184856,-4882.0,-0.3726148679590902,-181.0,-0.013814684780949474,708.0,0.05403755151885208,2.0
2023-05-12,2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102.0,556.0,2483.0,6511.0,229.0,2752.0,7634.0,399.0,580.0,11768.0,12476.0,1334.0,626.0,-1927.0,-0.14707678217066097,6282.0,0.47946878339184856,-4882.0,-0.3726148679590902,-181.0,-0.013814684780949474,708.0,0.05403755151885208,3.0
2023-05-13,2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102.0,556.0,2483.0,6511.0,229.0,2752.0,7634.0,399.0,580.0,11768.0,12476.0,1334.0,626.0,-1927.0,-0.14707678217066097,6282.0,0.47946878339184856,-4882.0,-0.3726148679590902,-181.0,-0.013814684780949474,708.0,0.05403755151885208,4.0
2023-05-14,2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102.0,556.0,2483.0,6511.0,229.0,2752.0,7634.0,399.0,580.0,11768.0,12476.0,1334.0,626.0,-1927.0,-0.14707678217066097,6282.0,0.47946878339184856,-4882.0,-0.3726148679590902,-181.0,-0.013814684780949474,708.0,0.05403755151885208,5.0
2023-05-15,2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102.0,556.0,2483.0,6511.0,229.0,2752.0,7634.0,399.0,580.0,11768.0,12476.0,1334.0,626.0,-1927.0,-0.14707678217066097,6282.0,0.47946878339184856,-4882.0,-0.3726148679590902,-181.0,-0.013814684780949474,708.0,0.05403755151885208,6.0
2023-05-16,2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,558.0,2469.0,6349.0,169.0,2337.0,7062.0,953.0,949.0,11709.0,12161.0,1334.0,882.0,-1911.0,-0.1465153722303151,6180.0,0.4738173733036878,-4725.0,-0.36226328298704286,4.0,0.00030667791152342254,452.0,0.03465460400214675,0.0
2023-05-17,2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,558.0,2469.0,6349.0,169.0,2337.0,7062.0,953.0,949.0,11709.0,12161.0,1334.0,882.0,-1911.0,-0.1465153722303151,6180.0,0.4738173733036878,-4725.0,-0.36226328298704286,4.0,0.00030667791152342254,452.0,0.03465460400214675,1.0
2023-05-18,2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,558.0,2469.0,6349.0,169.0,2337.0,7062.0,953.0,949.0,11709.0,12161.0,1334.0,882.0,-1911.0,-0.1465153722303151,6180.0,0.4738173733036878,-4725.0,-0.36226328298704286,4.0,0.00030667791152342254,452.0,0.03465460400214675,2.0
2023-05-19,2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,558.0,2469.0,6349.0,169.0,2337.0,7062.0,953.0,949.0,11709.0,12161.0,1334.0,882.0,-1911.0,-0.1465153722303151,6180.0,0.4738173733036878,-4725.0,-0.36226328298704286,4.0,0.00030667791152342254,452.0,0.03465460400214675,3.0
2023-05-20,2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,558.0,2469.0,6349.0,169.0,2337.0,7062.0,953.0,949.0,11709.0,12161.0,1334.0,882.0,-1911.0,-0.1465153722303151,6180.0,0.4738173733036878,-4725.0,-0.36226328298704286,4.0,0.00030667791152342254,452.0,0.03465460400214675,4.0
2023-05-21,2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,558.0,2469.0,6349.0,169.0,2337.0,7062.0,953.0,949.0,11709.0,12161.0,1334.0,882.0,-1911.0,-0.1465153722303151,6180.0,0.4738173733036878,-4725.0,-0.36226328298704286,4.0,0.00030667791152342254,452.0,0.03465460400214675,5.0
2023-05-22,2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,558.0,2469.0,6349.0,169.0,2337.0,7062.0,953.0,949.0,11709.0,12161.0,1334.0,882.0,-1911.0,-0.1465153722303151,6180.0,0.4738173733036878,-4725.0,-0.36226328298704286,4.0,0.00030667791152342254,452.0,0.03465460400214675,6.0
2023-05-23,2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,546.0,2437.0,6373.0,180.0,2184.0,7078.0,1189.0,949.0,11836.0,12188.0,1207.0,855.0,-1891.0,-0.144981982672698,6193.0,0.47481407651613894,-4894.0,-0.37522042474890743,240.0,0.018400674691405352,352.0,0.02698765621406118,0.0
2023-05-24,2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,546.0,2437.0,6373.0,180.0,2184.0,7078.0,1189.0,949.0,11836.0,12188.0,1207.0,855.0,-1891.0,-0.144981982672698,6193.0,0.47481407651613894,-4894.0,-0.37522042474890743,240.0,0.018400674691405352,352.0,0.02698765621406118,1.0
2023-05-25,2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,546.0,2437.0,6373.0,180.0,2184.0,7078.0,1189.0,949.0,11836.0,12188.0,1207.0,855.0,-1891.0,-0.144981982672698,6193.0,0.47481407651613894,-4894.0,-0.37522042474890743,240.0,0.018400674691405352,352.0,0.02698765621406118,2.0
2023-05-26,2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,546.0,2437.0,6373.0,180.0,2184.0,7078.0,1189.0,949.0,11836.0,12188.0,1207.0,855.0,-1891.0,-0.144981982672698,6193.0,0.47481407651613894,-4894.0,-0.37522042474890743,240.0,0.018400674691405352,352.0,0.02698765621406118,3.0
2023-05-27,2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,546.0,2437.0,6373.0,180.0,2184.0,7078.0,1189.0,949.0,11836.0,12188.0,1207.0,855.0,-1891.0,-0.144981982672698,6193.0,0.47481407651613894,-4894.0,-0.37522042474890743,240.0,0.018400674691405352,352.0,0.02698765621406118,4.0
2023-05-28,2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,546.0,2437.0,6373.0,180.0,2184.0,7078.0,1189.0,949.0,11836.0,12188.0,1207.0,855.0,-1891.0,-0.144981982672698,6193.0,0.47481407651613894,-4894.0,-0.37522042474890743,240.0,0.018400674691405352,352.0,0.02698765621406118,5.0
2023-05-29,2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043.0,546.0,2437.0,6373.0,180.0,2184.0,7078.0,1189.0,949.0,11836.0,12188.0,1207.0,855.0,-1891.0,-0.144981982672698,6193.0,0.47481407651613894,-4894.0,-0.37522042474890743,240.0,0.018400674691405352,352.0,0.02698765621406118,6.0
2023-05-30,2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715.0,497.0,2555.0,6478.0,184.0,1865.0,6639.0,416.0,315.0,10537.0,10974.0,1178.0,741.0,-2058.0,-0.17567221510883482,6294.0,0.5372599231754162,-4774.0,-0.40751173708920185,101.0,0.008621425522833974,437.0,0.0373026034997866,0.0
2023-05-31,2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715.0,497.0,2555.0,6478.0,184.0,1865.0,6639.0,416.0,315.0,10537.0,10974.0,1178.0,741.0,-2058.0,-0.17567221510883482,6294.0,0.5372599231754162,-4774.0,-0.40751173708920185,101.0,0.008621425522833974,437.0,0.0373026034997866,1.0
2023-06-01,2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715.0,497.0,2555.0,6478.0,184.0,1865.0,6639.0,416.0,315.0,10537.0,10974.0,1178.0,741.0,-2058.0,-0.17567221510883482,6294.0,0.5372599231754162,-4774.0,-0.40751173708920185,101.0,0.008621425522833974,437.0,0.0373026034997866,2.0
2023-06-02,2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715.0,497.0,2555.0,6478.0,184.0,1865.0,6639.0,416.0,315.0,10537.0,10974.0,1178.0,741.0,-2058.0,-0.17567221510883482,6294.0,0.5372599231754162,-4774.0,-0.40751173708920185,101.0,0.008621425522833974,437.0,0.0373026034997866,3.0
2023-06-03,2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715.0,497.0,2555.0,6478.0,184.0,1865.0,6639.0,416.0,315.0,10537.0,10974.0,1178.0,741.0,-2058.0,-0.17567221510883482,6294.0,0.5372599231754162,-4774.0,-0.40751173708920185,101.0,0.008621425522833974,437.0,0.0373026034997866,4.0
2023-06-04,2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715.0,497.0,2555.0,6478.0,184.0,1865.0,6639.0,416.0,315.0,10537.0,10974.0,1178.0,741.0,-2058.0,-0.17567221510883482,6294.0,0.5372599231754162,-4774.0,-0.40751173708920185,101.0,0.008621425522833974,437.0,0.0373026034997866,5.0
2023-06-05,2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715.0,497.0,2555.0,6478.0,184.0,1865.0,6639.0,416.0,315.0,10537.0,10974.0,1178.0,741.0,-2058.0,-0.17567221510883482,6294.0,0.5372599231754162,-4774.0,-0.40751173708920185,101.0,0.008621425522833974,437.0,0.0373026034997866,6.0
2023-06-06,2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026.0,567.0,2205.0,6198.0,368.0,2397.0,7625.0,1126.0,517.0,11854.0,12281.0,1172.0,745.0,-1638.0,-0.12574850299401197,5830.0,0.447566405650238,-5228.0,-0.4013511438661139,609.0,0.04675264854905573,427.0,0.032780592660832185,0.0
2023-06-07,2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026.0,567.0,2205.0,6198.0,368.0,2397.0,7625.0,1126.0,517.0,11854.0,12281.0,1172.0,745.0,-1638.0,-0.12574850299401197,5830.0,0.447566405650238,-5228.0,-0.4013511438661139,609.0,0.04675264854905573,427.0,0.032780592660832185,1.0
2023-06-08,2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026.0,567.0,2205.0,6198.0,368.0,2397.0,7625.0,1126.0,517.0,11854.0,12281.0,1172.0,745.0,-1638.0,-0.12574850299401197,5830.0,0.447566405650238,-5228.0,-0.4013511438661139,609.0,0.04675264854905573,427.0,0.032780592660832185,2.0
2023-06-09,2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026.0,567.0,2205.0,6198.0,368.0,2397.0,7625.0,1126.0,517.0,11854.0,12281.0,1172.0,745.0,-1638.0,-0.12574850299401197,5830.0,0.447566405650238,-5228.0,-0.4013511438661139,609.0,0.04675264854905573,427.0,0.032780592660832185,3.0
2023-06-10,2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026.0,567.0,2205.0,6198.0,368.0,2397.0,7625.0,1126.0,517.0,11854.0,12281.0,1172.0,745.0,-1638.0,-0.12574850299401197,5830.0,0.447566405650238,-5228.0,-0.4013511438661139,609.0,0.04675264854905573,427.0,0.032780592660832185,4.0
2023-06-11,2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026.0,567.0,2205.0,6198.0,368.0,2397.0,7625.0,1126.0,517.0,11854.0,12281.0,1172.0,745.0,-1638.0,-0.12574850299401197,5830.0,0.447566405650238,-5228.0,-0.4013511438661139,609.0,0.04675264854905573,427.0,0.032780592660832185,5.0
2023-06-12,2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026.0,567.0,2205.0,6198.0,368.0,2397.0,7625.0,1126.0,517.0,11854.0,12281.0,1172.0,745.0,-1638.0,-0.12574850299401197,5830.0,0.447566405650238,-5228.0,-0.4013511438661139,609.0,0.04675264854905573,427.0,0.032780592660832185,6.0
2023-06-13,2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251.0,584.0,2166.0,6045.0,327.0,1859.0,7634.0,1718.0,523.0,12083.0,12527.0,1168.0,724.0,-1582.0,-0.11938721605916534,5718.0,0.4315146026714965,-5775.0,-0.4358161648177496,1195.0,0.09018187306618368,444.0,0.03350690513923477,0.0
2023-06-14,2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251.0,584.0,2166.0,6045.0,327.0,1859.0,7634.0,1718.0,523.0,12083.0,12527.0,1168.0,724.0,-1582.0,-0.11938721605916534,5718.0,0.4315146026714965,-5775.0,-0.4358161648177496,1195.0,0.09018187306618368,444.0,0.03350690513923477,1.0
2023-06-15,2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251.0,584.0,2166.0,6045.0,327.0,1859.0,7634.0,1718.0,523.0,12083.0,12527.0,1168.0,724.0,-1582.0,-0.11938721605916534,5718.0,0.4315146026714965,-5775.0,-0.4358161648177496,1195.0,0.09018187306618368,444.0,0.03350690513923477,2.0
2023-06-16,2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251.0,584.0,2166.0,6045.0,327.0,1859.0,7634.0,1718.0,523.0,12083.0,12527.0,1168.0,724.0,-1582.0,-0.11938721605916534,5718.0,0.4315146026714965,-5775.0,-0.4358161648177496,1195.0,0.09018187306618368,444.0,0.03350690513923477,3.0
2023-06-17,2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251.0,584.0,2166.0,6045.0,327.0,1859.0,7634.0,1718.0,523.0,12083.0,12527.0,1168.0,724.0,-1582.0,-0.11938721605916534,5718.0,0.4315146026714965,-5775.0,-0.4358161648177496,1195.0,0.09018187306618368,444.0,0.03350690513923477,4.0
2023-06-18,2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251.0,584.0,2166.0,6045.0,327.0,1859.0,7634.0,1718.0,523.0,12083.0,12527.0,1168.0,724.0,-1582.0,-0.11938721605916534,5718.0,0.4315146026714965,-5775.0,-0.4358161648177496,1195.0,0.09018187306618368,444.0,0.03350690513923477,5.0
2023-06-19,2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251.0,584.0,2166.0,6045.0,327.0,1859.0,7634.0,1718.0,523.0,12083.0,12527.0,1168.0,724.0,-1582.0,-0.11938721605916534,5718.0,0.4315146026714965,-5775.0,-0.4358161648177496,1195.0,0.09018187306618368,444.0,0.03350690513923477,6.0
2023-06-20,2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687.0,555.0,3008.0,6540.0,261.0,3308.0,9079.0,1726.0,311.0,14428.0,14958.0,1259.0,729.0,-2453.0,-0.15637151781730094,6279.0,0.4002677376171352,-5771.0,-0.36788423535411485,1415.0,0.09020207815388538,530.0,0.03378593740039523,0.0
2023-06-21,2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687.0,555.0,3008.0,6540.0,261.0,3308.0,9079.0,1726.0,311.0,14428.0,14958.0,1259.0,729.0,-2453.0,-0.15637151781730094,6279.0,0.4002677376171352,-5771.0,-0.36788423535411485,1415.0,0.09020207815388538,530.0,0.03378593740039523,1.0
2023-06-22,2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687.0,555.0,3008.0,6540.0,261.0,3308.0,9079.0,1726.0,311.0,14428.0,14958.0,1259.0,729.0,-2453.0,-0.15637151781730094,6279.0,0.4002677376171352,-5771.0,-0.36788423535411485,1415.0,0.09020207815388538,530.0,0.03378593740039523,2.0
2023-06-23,2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687.0,555.0,3008.0,6540.0,261.0,3308.0,9079.0,1726.0,311.0,14428.0,14958.0,1259.0,729.0,-2453.0,-0.15637151781730094,6279.0,0.4002677376171352,-5771.0,-0.36788423535411485,1415.0,0.09020207815388538,530.0,0.03378593740039523,3.0
2023-06-24,2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687.0,555.0,3008.0,6540.0,261.0,3308.0,9079.0,1726.0,311.0,14428.0,14958.0,1259.0,729.0,-2453.0,-0.15637151781730094,6279.0,0.4002677376171352,-5771.0,-0.36788423535411485,1415.0,0.09020207815388538,530.0,0.03378593740039523,4.0
2023-06-25,2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687.0,555.0,3008.0,6540.0,261.0,3308.0,9079.0,1726.0,311.0,14428.0,14958.0,1259.0,729.0,-2453.0,-0.15637151781730094,6279.0,0.4002677376171352,-5771.0,-0.36788423535411485,1415.0,0.09020207815388538,530.0,0.03378593740039523,5.0
2023-06-26,2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687.0,555.0,3008.0,6540.0,261.0,3308.0,9079.0,1726.0,311.0,14428.0,14958.0,1259.0,729.0,-2453.0,-0.15637151781730094,6279.0,0.4002677376171352,-5771.0,-0.36788423535411485,1415.0,0.09020207815388538,530.0,0.03378593740039523,6.0
2023-06-27,2023-06-27,BITCOIN - CHICAGO MERCANTILE EXCHANGE,18829.0,536.0,4473.0,7603.0,70.0,6145.0,10411.0,324.0,758.0,17049.0,18153.0,1780.0,676.0,-3937.0,-0.2090923575335918,7533.0,0.40007435339104575,-4266.0,-0.22656540442933773,-434.0,-0.023049551224175475,1104.0,0.05863295979605927,0.0
2023-06-28,2023-06-27,BITCOIN - CHICAGO MERCANTILE EXCHANGE,18829.0,536.0,4473.0,7603.0,70.0,6145.0,10411.0,324.0,758.0,17049.0,18153.0,1780.0,676.0,-3937.0,-0.2090923575335918,7533.0,0.40007435339104575,-4266.0,-0.22656540442933773,-434.0,-0.023049551224175475,1104.0,0.05863295979605927,1.0
