date,news_count,unique_source_count,sources,headline_text_chars,headline_text_hash
2019-05-26,9,4,CCN | Cointelegraph | FX Empire | Investing.com,658,7b080c7a7dca7404
2019-05-27,24,8,Bloomberg | CCN | CNBC | CoinDesk | Cointelegraph | FX Empire | Investing.com | Newsfile,1926,0f04bf260215796b
2019-05-28,25,10,Bitcoin Magazine | CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire | Investing.com | The Block | The Independent | Zacks,1896,1b1da61390e8c563
2019-05-29,34,9,Benzinga | Bitcoin Magazine | CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire | Investing.com | The Block,2510,4bb53e45964bd540
2019-05-30,32,10,Benzinga | Bitcoin Magazine | CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire | Investing.com | Motley Fool | The Block,2320,e8daeb97ad875332
2019-05-31,26,11,ACCESSWIRE | Benzinga | Bitcoin Magazine | Bloomberg | CCN | Coin Rivet | Cointelegraph | FX Empire | Investing.com | InvestorPlace | The Block,2102,85560e1e5005b70d
2019-06-01,6,4,CCN | CoinDesk | Cointelegraph | FX Empire,444,6720f75854fbeeef
2019-06-02,8,5,CCN | CoinDesk | Cointelegraph | FX Empire | The Block,539,1912f2717e47a30d
2019-06-03,28,9,Bitcoin Magazine | CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire | Investing.com | InvestorPlace | The Independent,1957,d4e68bd5d3f1b163
2019-06-04,17,9,CCN | Coin Rivet | CoinDesk | Cointelegraph | ETF Trends | FX Empire | Fortune | The Block | TipRanks,1144,3a1332b804df8fbf
2019-06-05,15,7,CCN | Coin Rivet | CoinDesk | Cointelegraph | Investing.com | Motley Fool | The Block,1029,44de41536e83c61f
2019-06-06,15,5,CCN | Coin Rivet | CoinDesk | Cointelegraph | Investing.com,1105,ef1ef4f814afc964
2019-06-07,21,5,CCN | CoinDesk | Cointelegraph | FX Empire | The Block,1471,c6df3ce2bcb11017
2019-06-08,1,1,Cointelegraph,68,e6618718838346e5
2019-06-09,8,2,CCN | Cointelegraph,560,f911c342a40635a9
2019-06-10,12,5,Benzinga | CCN | CoinDesk | Cointelegraph | FX Empire,876,183515b8e2fcdc19
2019-06-11,3,2,CoinDesk | The Block,201,be30b18a1836ddd6
2019-06-12,7,3,CCN | CoinDesk | Cointelegraph,515,988f27d97c54a5f5
2019-06-13,17,5,CCN | CoinDesk | FX Empire | Fortune | The Block,1274,8978e9742dd22c70
2019-06-14,8,5,Associated Press | Coin Rivet | CoinDesk | Cointelegraph | Investing.com,510,922b706c5abc6878
2019-06-15,4,2,CCN | FX Empire,285,05f73780706bb19c
2019-06-16,11,5,CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire,731,aee409ae76b9323c
2019-06-17,17,10,Bloomberg | CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire | Investing.com | Motley Fool | The Block | Yahoo Finance UK,1203,33fb55ea4e37716c
2019-06-18,16,7,ACCESSWIRE | CCN | CoinDesk | Cointelegraph | ETF Trends | FX Empire | Zacks,1185,c3999d2b9ab645c6
2019-06-19,14,7,ACCESSWIRE | Bloomberg | CCN | CoinDesk | Cointelegraph | FX Empire | Investing.com,1098,40da14f74a2cadcb
2019-06-20,13,6,CCN | CoinDesk | Cointelegraph | FX Empire | Fortune | Investing.com,935,40931b85c9b6113f
2019-06-21,22,8,Benzinga | CCN | CoinDesk | Cointelegraph | FX Empire | Investing.com | Mashable | The Block,1555,e0e034cebc5fe979
2019-06-22,15,5,CCN | Coin Rivet | Cointelegraph | FX Empire | Investing.com,1041,d4ab030f41b3141d
2019-06-23,16,4,CCN | Cointelegraph | FX Empire | Investing.com,1132,27101e95a76a54e4
2019-06-24,27,15,Bloomberg | CCN | Coin Rivet | CoinDesk | Cointelegraph | ETF Trends | FX Empire | Fortune | Investing.com | Market Exclusive | Motley Fool | Reuters | Schaeffer's Investment Research | The Block | Yahoo Finance UK,1992,01df64d8be27dbde
2019-06-25,15,8,ACCESSWIRE | CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire | Motley Fool | The Block,1166,dece6367629329eb
2019-06-26,23,10,Bloomberg | CCN | Coin Rivet | CoinDesk | Cointelegraph | FX Empire | Motley Fool | Reuters | Yahoo Finance | Yahoo Finance UK,1593,8540fb350268718e
2019-06-27,28,10,Benzinga | Bloomberg | CCN | Coin Rivet | CoinDesk | Cointelegraph | Fortune | Market Exclusive | Motley Fool | Reuters,1953,ddec5cdaa85f7def
2019-06-28,24,8,CCN | Coin Rivet | CoinDesk | Cointelegraph | ETF Trends | FX Empire | InvestorPlace | The Block,1680,c1dfa4c8ab95111a
2019-06-29,11,4,CCN | Coin Rivet | Cointelegraph | The Block,783,21d10ce22ccf15ad
2019-06-30,6,3,CCN | FX Empire | The Block,434,fe13279f557d8ff7
2019-07-01,13,7,Bloomberg | CCN | Coin Rivet | CoinDesk | FX Empire | Motley Fool | Yahoo Finance,954,09d212579f6322df
2019-07-02,12,8,Bloomberg | CCN | Coin Rivet | CoinDesk | Decrypt | Mashable | Motley Fool | Yahoo Finance UK,823,75dffcc359809661
2019-07-03,10,5,CCN | CoinDesk | Investing.com | Market Exclusive | The Block,633,cd566b73438bd27c
2019-07-04,7,5,CCN | Coin Rivet | CoinDesk | FX Empire | Investing.com,469,5bb3cba4ef1f49d0
2019-07-05,9,5,Bloomberg | CCN | CoinDesk | FX Empire | Investing.com,625,576e35fde4a0a1ab
2019-07-06,4,3,ACCESSWIRE | Coin Rivet | FX Empire,329,2c44c368851015db
2019-07-07,3,2,FX Empire | The Block,187,5e700a614cca7738
2019-07-08,10,6,CCN | Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com,717,5ee66f0a53c7505f
2019-07-09,13,6,Bloomberg | CCN | Coin Rivet | CoinDesk | Decrypt | Reuters,905,09c606fc9b5f41ea
2019-07-10,7,3,CCN | Decrypt | Investing.com,487,d16fed4f1ff72e25
2019-07-11,11,7,CCN | Coin Rivet | CoinDesk | Investing.com | Motley Fool | Reuters | The Block,790,583f159e37cbbe86
2019-07-12,13,5,CCN | Coin Rivet | CoinDesk | Reuters | The Block,956,3c35412155ced2e9
2019-07-13,4,2,CCN | Coin Rivet,274,33ffb56798d2266a
2019-07-14,3,2,Coin Rivet | CoinDesk,206,8841912be499fee0
2019-07-15,9,6,Bloomberg | CoinDesk | Decrypt | ETF Trends | FX Empire | Reuters,601,1d1faa64a4fa8d93
2019-07-16,8,5,ACCESSWIRE | Coin Rivet | CoinDesk | Decrypt | Reuters,612,227829239a6911b3
2019-07-17,9,5,CCN | CoinDesk | Decrypt | FX Empire | The Independent,669,180845ec8041d5cf
2019-07-18,15,7,CCN | Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com | The Block,982,bdcafb2a30a78780
2019-07-19,5,3,CoinDesk | Decrypt | FX Empire,288,2e335778c1d05c26
2019-07-20,6,4,CCN | CoinDesk | Decrypt | FX Empire,380,b2e330b8aa13ae05
2019-07-21,3,3,CoinDesk | Decrypt | FX Empire,217,eca306dd71d13c12
2019-07-22,7,6,Coin Rivet | CoinDesk | FX Empire | Investing.com | InvestorPlace | Motley Fool,492,ff3848af7296fa0b
2019-07-23,4,4,CoinDesk | Decrypt | FX Empire | Investing.com,274,c599674d56bea68d
2019-07-24,14,7,ACCESSWIRE | CCN | Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com,992,59136f738e62ceb2
2019-07-25,13,5,CCN | CoinDesk | Decrypt | FX Empire | Motley Fool,863,245a0f2c99965654
2019-07-26,16,8,CCN | Coin Rivet | CoinDesk | Decrypt | ETF Trends | FX Empire | Investing.com | The Block,1123,c7d7c43674864e7f
2019-07-27,5,2,CCN | CoinDesk,332,c62303aa2076a345
2019-07-28,4,4,CCN | Coin Rivet | FX Empire | The Block,302,d7f75a3e92e345df
2019-07-29,5,3,CoinDesk | Decrypt | Investing.com,345,910e648fc4a84948
2019-07-30,6,4,CoinDesk | Decrypt | FX Empire | Investing.com,425,a308bda23dff6058
2019-07-31,16,5,CCN | CoinDesk | Decrypt | FX Empire | The Block,1168,777cc87a5de6ff6d
2019-08-01,10,5,ACCESSWIRE | Coin Rivet | CoinDesk | Decrypt | FX Empire,683,d09ee72b67ca825f
2019-08-02,9,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | The Block,545,0e11e1304ce3f9c5
2019-08-03,2,2,CoinDesk | FX Empire,140,9ac79958f24aa9fd
2019-08-04,3,2,CoinDesk | FX Empire,216,63f15a5f67ac2db0
2019-08-05,7,5,Benzinga | CoinDesk | Market Exclusive | The Block | Yahoo Finance UK,545,fb827b5c2f6a9f16
2019-08-06,11,6,Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com | Zacks,755,0eeab731317d8fe6
2019-08-07,6,2,CoinDesk | FX Empire,438,a40c0a0932e278b5
2019-08-08,3,3,CoinDesk | Decrypt | FX Empire,184,d9fb0c52c3e67f2e
2019-08-09,8,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,511,3d5040b44fe8849c
2019-08-10,4,4,CoinDesk | Decrypt | FX Empire | Investing.com,249,b09aae686cde8346
2019-08-11,4,2,Coin Rivet | FX Empire,272,47b67c3e3971e068
2019-08-12,9,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com,575,a31b749146956729
2019-08-13,8,4,Coin Rivet | CoinDesk | FX Empire | Investing.com,555,f7e6884dd3a9fb6a
2019-08-14,8,4,ACCESSWIRE | CoinDesk | Decrypt | FX Empire,532,7d029e3d6af1d8f6
2019-08-15,11,6,CoinDesk | Decrypt | FX Empire | Investing.com | InvestorPlace | The Block,707,f18c0dafbb97f6c8
2019-08-16,7,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,478,13f3ad85450d2887
2019-08-17,3,2,Coin Rivet | Decrypt,180,925a9213a1ea1a13
2019-08-18,4,2,Decrypt | FX Empire,264,ce293319a41a6598
2019-08-19,7,4,CoinDesk | Decrypt | FX Empire | The Block,514,efce2dd527b4da49
2019-08-20,10,6,ACCESSWIRE | Coin Rivet | CoinDesk | Decrypt | FX Empire | The Block,697,fee608337c012018
2019-08-21,13,4,Coin Rivet | Decrypt | FX Empire | InvestorPlace,805,18d12f27ba0d5f5f
2019-08-22,8,3,CoinDesk | Decrypt | FX Empire,534,6e901c3ae9f6bb71
2019-08-23,12,5,ACCESSWIRE | Coin Rivet | CoinDesk | Decrypt | The Block,891,c49d427e3a513899
2019-08-24,4,3,Coin Rivet | Decrypt | FX Empire,264,d83e8307b14d03c2
2019-08-25,3,1,FX Empire,176,f4e05c28c3c2e045
2019-08-26,9,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com,658,a6ff4e4dcef839e3
2019-08-27,9,4,Bloomberg | CoinDesk | Decrypt | Investing.com,672,5f16e51c7c18256c
2019-08-28,7,3,CoinDesk | Decrypt | The Telegraph,482,e0a7e4be05deb44d
2019-08-29,8,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com,552,5f94818470394047
2019-08-30,6,4,Coin Rivet | Decrypt | The Block | The Independent,376,cc2edc60ca62168d
2019-08-31,2,2,Decrypt | FX Empire,138,17b58a9cc4f56e06
2019-09-01,2,2,CoinDesk | FX Empire,151,59e951f1c2647b03
2019-09-02,5,4,CoinDesk | Decrypt | FX Empire | The Block,404,2eabfb9c55fe05b3
2019-09-03,8,5,CoinDesk | Decrypt | FX Empire | Investing.com | Motley Fool,538,be515e48274e3c78
2019-09-04,6,6,Benzinga | Coin Rivet | CoinDesk | ETF Trends | FX Empire | Investing.com,389,8f349598a531bfaf
2019-09-05,6,5,Bloomberg | CoinDesk | Decrypt | FX Empire | Zacks,377,51c8df92f76f78b8
2019-09-06,7,3,CoinDesk | Decrypt | The Block,472,f1c877e7fe6dbbed
2019-09-07,5,3,ACCESSWIRE | Decrypt | FX Empire,349,e4443b584e1f41b0
2019-09-08,2,2,Coin Rivet | FX Empire,122,2bb38ebfacb6892c
2019-09-09,5,3,CoinDesk | Decrypt | The Block,368,a87a273c77576bf4
2019-09-10,7,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | The Block,490,13b33d5183316480
2019-09-11,11,3,CoinDesk | Decrypt | FX Empire,751,3e634cd2af953808
2019-09-12,6,5,ACCESSWIRE | Coin Rivet | CoinDesk | FX Empire | The Block,439,29b7a8107519c820
2019-09-13,8,4,Benzinga | CoinDesk | Decrypt | FX Empire,546,e77b9b1b858f601b
2019-09-14,3,2,CoinDesk | Decrypt,157,6ee1ba91fe44b206
2019-09-15,4,3,CoinDesk | Decrypt | FX Empire,269,2801ab86e4981c76
2019-09-16,9,7,CoinDesk | Decrypt | Engadget | FX Empire | Investing.com | InvestorPlace | The Block,644,d202480a7c69026c
2019-09-17,11,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,764,4c14110eb8d6040b
2019-09-18,7,4,CoinDesk | Decrypt | Zacks | etf.com,396,e110eb951b2c0121
2019-09-19,12,8,Coin Rivet | CoinDesk | Decrypt | FX Empire | Fox Business | Investing.com | InvestorPlace | The Block,848,438991e72737c16b
2019-09-20,13,6,Benzinga | CoinDesk | Decrypt | ETF Trends | FX Empire | Investing.com,889,6cc9b0b722747f56
2019-09-21,2,2,Decrypt | FX Empire,135,b0e5a24a6a5cfa2e
2019-09-22,4,3,CoinDesk | Decrypt | FX Empire,270,f2d837b13b76621b
2019-09-23,15,5,ACCESSWIRE | Bloomberg | CoinDesk | Decrypt | FX Empire,1125,8cbf45a792099c3c
2019-09-24,11,5,Coin Rivet | CoinDesk | Decrypt | Reuters | The Block,652,3df55ac13e2e11a7
2019-09-25,5,2,CoinDesk | Decrypt,325,3b46b9c26f962773
2019-09-26,4,3,Bloomberg | CoinDesk | Decrypt,257,f1bad45610f0f71d
2019-09-27,11,4,CoinDesk | Decrypt | FX Empire | The Independent,748,7230b47f6dad77a5
2019-09-28,4,3,CoinDesk | Decrypt | Investing.com,226,5192bfe654649b12
2019-09-29,1,1,Investing.com,41,c737eb2c0cc0c4f9
2019-09-30,4,4,Coin Rivet | Decrypt | FX Empire | etf.com,222,95ef0c9dd295c8d8
2019-10-01,9,4,CoinDesk | Decrypt | FX Empire | The Independent,659,9ca569cdf22b8a9f
2019-10-02,3,3,Coin Rivet | CoinDesk | The Block,233,e3b2e819b12fe445
2019-10-03,11,7,ACCESSWIRE | Benzinga | Bloomberg | Coin Rivet | CoinDesk | Decrypt | FX Empire,712,0960fc128cc764f2
2019-10-04,7,4,CoinDesk | Decrypt | FX Empire | The Block,506,a0057852cef44d4a
2019-10-05,4,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,290,2edc39c25680259e
2019-10-06,2,2,FX Empire | Investing.com,113,5473497fdff4e899
2019-10-07,5,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,330,d42e432c97262858
2019-10-08,8,4,ACCESSWIRE | CoinDesk | Decrypt | The Block,610,6866be42f18f373b
2019-10-09,6,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,464,fa1035061f0abd16
2019-10-10,5,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,374,ded3af6399d154ca
2019-10-11,2,1,CoinDesk,144,5b0db5be451ba8cd
2019-10-12,2,2,ACCESSWIRE | FX Empire,145,ff1ff815560093b0
2019-10-13,2,2,Decrypt | FX Empire,146,16ab4c05c8012de3
2019-10-14,5,3,Coin Rivet | CoinDesk | FX Empire,322,e94898abad01a43b
2019-10-15,7,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,501,ddace231294405a0
2019-10-16,10,7,Benzinga | Bloomberg | Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com,688,53a2dabb27530d55
2019-10-17,6,3,CoinDesk | Decrypt | FX Empire,402,f0ac934ebc14902b
2019-10-18,9,4,CoinDesk | Decrypt | FX Empire | The Block,651,1d822e4017701ccf
2019-10-19,5,4,CoinDesk | Engadget | FX Empire | The Block,354,e6b4aee69d26e955
2019-10-20,1,1,FX Empire,65,8047a0fee0a332d9
2019-10-21,8,6,Benzinga | Coin Rivet | CoinDesk | Decrypt | FX Empire | The Block,544,ef4f0a0a6747dd51
2019-10-22,11,5,ACCESSWIRE | CoinDesk | Decrypt | FX Empire | The Block,950,0a4d97f92f07d113
2019-10-23,10,7,Benzinga | Coin Rivet | CoinDesk | Decrypt | FX Empire | Reuters | The Block,669,88e58962f11207e6
2019-10-24,9,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,614,6090e492da9baa38
2019-10-25,11,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | The Block,754,aa1a57fca1f20e81
2019-10-26,2,2,Decrypt | FX Empire,109,de94b635bdbdccf4
2019-10-27,4,3,Coin Rivet | Decrypt | FX Empire,246,b7098845ff97a6d7
2019-10-28,13,8,Bloomberg | Coin Rivet | CoinDesk | Decrypt | FX Empire | Market Exclusive | Reuters | Zacks,937,9ccddd524896feab
2019-10-29,6,3,ACCESSWIRE | Coin Rivet | CoinDesk,449,d6b1a81757b5bf72
2019-10-30,6,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,433,64b3be5f1d09eed6
2019-10-31,6,4,Coin Rivet | CoinDesk | FX Empire | Simply Wall St.,446,0632b9aeb65bb9f2
2019-11-01,11,5,Benzinga | Coin Rivet | CoinDesk | FX Empire | GOBankingRates,751,1929f15ce0b4cd84
2019-11-02,3,2,Coin Rivet | FX Empire,169,36cb43c5b3b67a26
2019-11-03,3,3,Coin Rivet | CoinDesk | FX Empire,196,4ebf5df33aabd845
2019-11-04,4,4,Benzinga | CoinDesk | FX Empire | Fox Business,280,13a8790e3c352aa8
2019-11-05,5,4,Benzinga | Coin Rivet | CoinDesk | FX Empire,292,d2bf5b5e82c04612
2019-11-06,5,3,Benzinga | CoinDesk | FX Empire,382,82ae26ed180205ac
2019-11-07,6,3,Benzinga | CoinDesk | FX Empire,425,80f074b3e971c50b
2019-11-08,11,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | Yahoo Finance UK,742,600f5087628c1d59
2019-11-09,2,2,CoinDesk | FX Empire,129,1f73f7199559cbc3
2019-11-10,4,4,Coin Rivet | CoinDesk | FX Empire | South China Morning Post,303,d73a9a8571f79f64
2019-11-11,7,5,Benzinga | Coin Rivet | CoinDesk | Decrypt | FX Empire,459,6ffea76b9d39a7c6
2019-11-12,4,3,Benzinga | CoinDesk | FX Empire,246,70c8fae4441751c7
2019-11-13,4,3,Benzinga | Coin Rivet | FX Empire,240,82f683ded73c195a
2019-11-14,6,4,ACCESSWIRE | Benzinga | CoinDesk | Simply Wall St.,428,9fde7101370d13ee
2019-11-15,5,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,303,527653f49f88f7db
2019-11-16,3,3,Coin Rivet | CoinDesk | FX Empire,210,870da41d5a8b2060
2019-11-17,3,2,CoinDesk | FX Empire,225,61960c85731ec4bb
2019-11-18,4,3,ACCESSWIRE | FX Empire | The Block,276,7a7417bbc5eb5665
2019-11-19,5,4,Coin Rivet | CoinDesk | FX Empire | Newsfile,406,4b8b28e980b20dcb
2019-11-20,3,2,ACCESSWIRE | CoinDesk,228,a638557d63ce6350
2019-11-21,5,5,Benzinga | Coin Rivet | CoinDesk | FX Empire | Investing.com,295,24559adbc447cd4e
2019-11-22,11,8,Benzinga | Coin Rivet | CoinDesk | Decrypt | FX Empire | Reuters | The Block | The Independent,709,64ad36c95d21e08b
2019-11-23,1,1,CoinDesk,26,43bee078e80c0ac5
2019-11-24,4,4,Bloomberg | Coin Rivet | FX Empire | Investing.com,222,16bff4e9c0ca1d4c
2019-11-25,9,6,Benzinga | Coin Rivet | Decrypt | FX Empire | The Block | The Independent,563,69a960efc7a85421
2019-11-26,4,4,Benzinga | Coin Rivet | Decrypt | Yahoo Finance,224,b098a98045860cec
2019-11-27,9,6,ACCESSWIRE | Benzinga | CoinDesk | Decrypt | FX Empire | Investing.com,551,4e4bdc6ea318d687
2019-11-28,8,2,Coin Rivet | CoinDesk,529,0f1c0dc963af3fac
2019-11-29,4,3,Coin Rivet | CoinDesk | FX Empire,218,78a04a2764f176df
2019-11-30,1,1,FX Empire,65,ed2c483be5a50e4c
2019-12-01,3,2,Coin Rivet | FX Empire,171,dd3ae1ffc5023459
2019-12-02,4,3,Coin Rivet | CoinDesk | Decrypt,225,ba40d955fe707fa9
2019-12-03,5,4,ACCESSWIRE | Coin Rivet | CoinDesk | Quartz,331,6bb5745ec3119f51
2019-12-04,4,3,Coin Rivet | CoinDesk | Yahoo Finance,274,3aacfee1f3f8087e
2019-12-05,10,6,Benzinga | Coin Rivet | CoinDesk | Decrypt | Quartz | The Block,770,065678f94ab18b96
2019-12-06,6,4,Coin Rivet | CoinDesk | FX Empire | The Independent,417,cb49d5bdb3179252
2019-12-07,2,2,CoinDesk | FX Empire,116,3d8606c024608a24
2019-12-08,2,2,Coin Rivet | FX Empire,104,ce3cc940da13f96e
2019-12-09,6,3,Coin Rivet | CoinDesk | FX Empire,421,b0eb5c8c8a1a8729
2019-12-10,7,3,Coin Rivet | CoinDesk | FX Empire,468,f63ae5dec76b2417
2019-12-11,10,5,Benzinga | Coin Rivet | CoinDesk | FX Empire | The Block,724,9ee99b57151a4601
2019-12-12,5,5,ACCESSWIRE | Benzinga | Coin Rivet | CoinDesk | FX Empire,343,e3cc10b3c181ce80
2019-12-13,5,3,Benzinga | Coin Rivet | CoinDesk,324,77b9d9c295537817
2019-12-14,1,1,FX Empire,65,b4d4745dea82ed70
2019-12-15,2,2,CoinDesk | FX Empire,113,97d09586b5c6a689
2019-12-16,6,3,Benzinga | Coin Rivet | CoinDesk,411,d62e10332eadb942
2019-12-17,6,3,Coin Rivet | CoinDesk | The Block,459,c4edd7913a6c70de
2019-12-18,4,3,Benzinga | CoinDesk | Investing.com,244,2122b10adeec2494
2019-12-19,6,2,CoinDesk | Decrypt,413,f21d49d892f67888
2019-12-20,4,2,Coin Rivet | CoinDesk,253,b2f8b57e5759a988
2019-12-21,2,2,Coin Rivet | CoinDesk,113,c4c13bf04f42f4a7
2019-12-22,2,2,Coin Rivet | CoinDesk,125,2a47e8f4cfcd4b6f
2019-12-23,9,5,Benzinga | Coin Rivet | CoinDesk | Decrypt | The Independent,674,5707ab47d8f55885
2019-12-24,1,1,CoinDesk,62,24ccadd8567e2171
2019-12-27,1,1,Coin Rivet,48,0b9acb392b96fdf5
2019-12-29,2,2,Bloomberg | Decrypt,115,a13de6eeddfd5b9f
2019-12-30,1,1,Benzinga,56,b1209d3de8227313
2019-12-31,1,1,Bloomberg,64,dadeb0f285297fd9
2020-01-01,1,1,Yahoo Finance,43,be3230406ead3f81
2020-01-02,8,5,Benzinga | Bloomberg | Coin Rivet | Decrypt | The Block,505,f67390491fcf6df6
2020-01-03,6,4,Benzinga | Coin Rivet | CoinDesk | Decrypt,444,bcef3dc9c6e6824f
2020-01-06,5,3,Coin Rivet | CoinDesk | The Block,318,d16bd6eedfadea6c
2020-01-07,4,2,Bloomberg | Coin Rivet,254,0e7ae3d707668fd2
2020-01-08,8,5,Benzinga | Coin Rivet | CoinDesk | Investing.com | The Block,565,79449b8945893987
2020-01-09,4,3,Benzinga | Coin Rivet | CoinDesk,257,ed12bdd4f5994c21
2020-01-10,4,4,Coin Rivet | CoinDesk | Decrypt | FX Empire,284,b9881952d4ed16a5
2020-01-11,2,2,Coin Rivet | CoinDesk,107,3b95c9cbbd0dc08d
2020-01-12,1,1,Coin Rivet,60,39ce9c2bddb14087
2020-01-13,7,6,Benzinga | Coin Rivet | CoinDesk | Decrypt | Investing.com | The Block,474,8e3f643f6a352cbe
2020-01-14,6,3,Coin Rivet | Decrypt | The Block,367,035fa2389dc27887
2020-01-15,6,4,Coin Rivet | Decrypt | Market Exclusive | Simply Wall St.,484,d2f26736e1df10bb
2020-01-16,3,2,Coin Rivet | CoinDesk,197,47d3b60436a08623
2020-01-17,6,4,Coin Rivet | CoinDesk | FX Empire | Fox Business,350,9139ebc0fdb9a0fb
2020-01-18,2,2,Investing.com | The Block,117,fe6db2ce583a60d7
2020-01-20,10,4,Bloomberg | Coin Rivet | CoinDesk | Decrypt,747,41de16015e30584f
2020-01-21,10,4,Benzinga | Coin Rivet | CoinDesk | The Block,687,f9c886354a1c9c95
2020-01-22,8,4,Benzinga | Coin Rivet | CoinDesk | The Block,603,55517e2031a27553
2020-01-23,6,3,Benzinga | Coin Rivet | CoinDesk,431,3a33096079536b72
2020-01-24,6,3,Coin Rivet | CoinDesk | U.S.News & World Report,441,8a68d8ebae770ce2
2020-01-25,1,1,Coin Rivet,43,e13fa8510f4c14c7
2020-01-27,10,6,ACCESSWIRE | Benzinga | Coin Rivet | CoinDesk | Decrypt | FX Empire,571,0b35058bed11727e
2020-01-28,7,4,Coin Rivet | CoinDesk | Investing.com | The Block,468,753da192f7b42f41
2020-01-29,5,5,Coin Rivet | CoinDesk | Decrypt | FX Empire | The Block,304,87dcc763726f6fec
2020-01-30,4,4,Coin Rivet | CoinDesk | Investing.com | Yahoo Finance,233,55c2bfb4d577c916
2020-01-31,4,3,CoinDesk | Investing.com | Newsfile,351,6d8750819f1ae48a
2020-02-01,2,2,Decrypt | Investing.com,110,e81c0764517be755
2020-02-02,1,1,Investing.com,44,011de21a2f13648b
2020-02-03,7,4,CoinDesk | FX Empire | Investing.com | The Block,394,6385d559cc5e3ebe
2020-02-04,5,4,Coin Rivet | CoinDesk | Decrypt | Investing.com,293,56f2e27ff571bc11
2020-02-05,5,3,Coin Rivet | CoinDesk | Investing.com,317,b4b68e312bd52132
2020-02-06,8,6,Bloomberg | Coin Rivet | CoinDesk | Decrypt | FX Empire | Investing.com,502,d521e569b038c358
2020-02-07,3,2,CoinDesk | Investing.com,179,bf67ecc873dafd06
2020-02-08,1,1,Coin Rivet,37,5f46afa0ce9c3ddc
2020-02-09,2,2,Bloomberg | Coin Rivet,88,206f27552b9c27ad
2020-02-10,2,2,Coin Rivet | CoinDesk,138,88e23de8aae74352
2020-02-11,3,2,CoinDesk | Reuters,222,d3d8d986b3e7631c
2020-02-12,2,1,CoinDesk,127,fa9b1ca35b504868
2020-02-13,5,2,CoinDesk | Decrypt,373,b76db27c334d8c78
2020-02-14,4,3,CoinDesk | Decrypt | The Block,265,197e9eaf53fcf85f
2020-02-15,1,1,Benzinga,67,c11e26c81e26ee94
2020-02-17,5,2,CoinDesk | Decrypt,404,fb37d790770a177d
2020-02-18,2,2,ACCESSWIRE | Benzinga,119,0dd86acfb30aa261
2020-02-19,3,1,CoinDesk,242,1f18431522d7ec6d
2020-02-20,5,3,Coin Rivet | CoinDesk | Decrypt,288,1a57f8d99168e417
2020-02-21,5,5,Bloomberg | Coin Rivet | CoinDesk | InvestorPlace | The Block,338,88102db62752d391
2020-02-24,4,2,Benzinga | CoinDesk,288,61f62e7359d6fe04
2020-02-25,4,3,Coin Rivet | CoinDesk | Yahoo Finance,319,b65d41eb14870296
2020-02-26,9,4,Benzinga | Coin Rivet | CoinDesk | Investing.com,615,b1e3cb53d2427d87
