split,feature,num_rows,raw_missing_rate,raw_mean,raw_std,normalized_mean,normalized_std,normalized_min,normalized_max
train,finbert_sentiment_std_20d,671,0.0,0.5381066728473225,0.045047429883998236,-9.530379466230852e-16,0.9999999999999994,-2.316659386773227,3.0569469552222404
train,finbert_sentiment_abs_mean_20d,671,0.0,0.41230167950372215,0.05651403360820499,-6.565372521181254e-16,0.9999999999999997,-2.4994329958804666,3.2034547511756357
train,finbert_confidence_weighted_sentiment_mean_20d,671,0.0,-0.041103529439517936,0.10950620352033069,4.235724207213712e-17,1.0,-2.916371207779227,2.1804959124086936
train,finbert_positive_prob_mean_20d,671,0.0,0.23919576879657065,0.05858838945832655,8.471448414427424e-17,1.0000000000000002,-2.210246013771526,2.891205618246528
train,finbert_negative_prob_mean_20d,671,0.0,0.26974000320554065,0.06013675228055582,-2.9650069450495986e-16,0.9999999999999991,-2.4275393765946958,3.6282299424954667
train,finbert_neutral_prob_mean_20d,671,0.0,0.4910642286464832,0.05879501723084213,4.3416173123940547e-16,0.9999999999999997,-2.731443990989974,2.819549075730363
train,finbert_news_count_60d,671,0.0,424.20119225037257,199.93741136554777,0.0,0.9999999999999991,-1.0263271433238723,3.004934412455608
train,finbert_unique_source_count_60d,671,0.0,22.58569299552906,4.45491116203623,-2.117862103606856e-16,1.0000000000000009,-1.9272422464210832,2.5621851007358227
train,finbert_positive_count_60d,671,0.0,90.2876304023845,43.11581961002626,1.058931051803428e-16,1.0000000000000027,-1.328691670958348,3.6114904229120994
train,finbert_negative_count_60d,671,0.0,114.41728763040238,54.59182176545645,-8.471448414427424e-17,1.0000000000000002,-1.2715693557295225,2.5751606710174455
train,finbert_neutral_count_60d,671,0.0,219.4962742175857,111.8423399366805,0.0,0.9999999999999989,-1.2204347145710919,2.9550859358766
train,finbert_positive_ratio_60d,671,0.0,0.21881236201438,0.052955495043180395,-6.353586310820568e-16,0.9999999999999996,-1.968238208255015,3.1180184281074914
train,finbert_negative_ratio_60d,671,0.0,0.27092868214076055,0.05096706008910875,-5.082869048656454e-16,0.9999999999999998,-1.8310356605113505,2.5324458117375497
train,finbert_neutral_ratio_60d,671,0.0,0.5102589558448595,0.05479236243418448,-7.412517362623996e-16,1.0000000000000004,-2.4891257816234647,2.580518333675251
train,finbert_confidence_mean_60d,671,0.0,0.8192573100334476,0.012675930692494708,6.5230152791091166e-15,1.0000000000000002,-1.6541327323939534,2.6951022431335585
train,finbert_confidence_max_60d,671,0.0,0.9738489754545454,0.0018872488704587968,2.071269137327505e-14,0.9999999999999979,-3.937167784733663,1.356622640252064
train,finbert_low_confidence_count_60d,671,0.0,13.545454545454545,9.765839946489628,0.0,1.0000000000000007,-1.2846262701616424,3.0160790690751607
train,finbert_high_confidence_positive_count_60d,671,0.0,48.640834575260804,24.994259881486883,3.176793155410284e-17,0.9999999999999987,-1.585997535563058,3.7352242421824955
train,finbert_high_confidence_negative_count_60d,671,0.0,75.14754098360656,32.56007615972371,-4.235724207213712e-17,1.0000000000000016,-1.3865919957353585,2.728877493422528
train,finbert_sentiment_mean_60d,671,0.0,-0.03437567597158353,0.07584856561680438,8.471448414427424e-17,1.0000000000000002,-2.1204900189652798,2.4264978740356318
train,finbert_sentiment_sum_60d,671,0.0,-15.867679010496982,31.597633453681425,1.2707172621641136e-16,0.9999999999999997,-2.4949572851171236,2.1346307035933574
train,finbert_sentiment_std_60d,671,0.0,0.5421455700280149,0.03620720026698732,-8.471448414427424e-17,0.9999999999999999,-1.6439669215148522,2.922775516642883
train,finbert_sentiment_abs_mean_60d,671,0.0,0.41349999133755155,0.044128524545167094,-6.777158731541939e-16,1.0,-2.051784831929087,2.8992607311466254
